geoid,race_white,race_black,race_indian,race_asian,race_pacific,race_some_other,race_two_or_more,race_hispanic,race_white_not_hispanic,race_source_abbreviation,link_to_detailed_sourcing
040190040293004,2,0,0,0,0,0,0,0,2,tract,http://www.prisonersofthecensus.org/data/2010blocks/040190040293004/
040190040693004,0,0,0,5,0,0,0,0,0,tract,http://www.prisonersofthecensus.org/data/2010blocks/040190040693004/
040190041131000,2622,720,197,27,2,396,152,1357,1836,tract,http://www.prisonersofthecensus.org/data/2010blocks/040190041131000/
040194105021158,532,319,29,6,7,0,31,187,377,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/040194105021158/
040194105031042,340,50,40,1,2,55,85,423,69,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/040194105031042/
040194105021147,70,10,5,0,2,0,17,50,34,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/040194105021147/
040210020022000,1177,1103,85,347,37,2607,51,3078,750,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/040210020022000/
040210020022002,419,95,23,360,908,57,24,177,332,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/040210020022002/
040210021022064,108,27,8,0,0,38,2,51,99,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/040210021022064/
040210008031059,2735,380,1197,24,6,988,96,1534,2222,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/040210008031059/
040210008032028,446,79,78,4,1,126,12,224,361,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/040210008032028/
040210008032035,1992,366,902,16,5,595,82,1083,1562,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/040210008032035/
040210008032038,837,103,90,10,1,185,28,332,716,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/040210008032038/
040210009012001,1432,76,41,35,2,106,12,1414,142,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/040210009012001/
040210009012002,2073,285,1195,64,2,803,81,1512,1462,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/040210009012002/
040210009012005,17,3,31,0,0,3,1,9,11,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/040210009012005/
040219412002113,0,0,89,0,0,0,3,10,0,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/040219412002113/
040219414003044,0,0,8,0,0,0,0,0,0,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/040219414003044/
040239663021014,47,2,0,0,0,0,0,44,3,tract,http://www.prisonersofthecensus.org/data/2010blocks/040239663021014/
040250016012012,496,11,25,2,0,0,1,205,292,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/040250016012012/
040250020011033,8,0,2,0,0,0,0,1,7,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/040250020011033/
040250020041067,4,1,1,0,0,0,0,0,4,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/040250020041067/
040279800051007,311,15,8,1,0,114,53,432,51,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/040279800051007/
040270118001038,1315,420,179,13,9,351,117,1075,754,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/040270118001038/
040270001001020,295,50,35,6,0,177,14,259,224,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/040270001001020/
050014806002073,34,46,0,0,0,0,0,0,34,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050014806002073/
050039603003006,27,50,2,0,0,0,1,4,26,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050039603003006/
050059504002075,51,0,0,0,0,0,0,0,51,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050059504002075/
050070210021031,33,2,7,0,0,1,3,1,33,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050070210021031/
050097903002000,67,4,1,0,0,0,0,2,65,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050097903002000/
050119505001040,16,0,0,0,0,37,0,53,0,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050119505001040/
050134802002009,14,12,0,0,0,0,1,0,14,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050134802002009/
050159503003005,87,6,1,0,0,0,1,12,75,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050159503003005/
050170802001075,1,4,0,0,0,0,0,0,1,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050170802001075/
050170801001128,241,324,1,1,0,6,0,11,236,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050170801001128/
050199538001009,14,29,0,0,0,0,0,1,13,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050199538001009/
050219506003004,57,11,0,0,0,2,1,3,56,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050219506003004/
050234804004007,78,2,0,0,0,0,0,0,78,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050234804004007/
050279505001019,19,35,0,0,0,0,0,0,19,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050279505001019/
050299503002104,0,1,0,0,0,0,0,0,0,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050299503002104/
050310004022012,77,30,0,0,0,1,0,1,77,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050310004022012/
050310007005047,205,125,0,0,0,0,0,10,195,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050310007005047/
050330205023065,99,13,1,2,0,2,0,6,96,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050330205023065/
050350307031130,85,213,0,0,0,1,0,2,84,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050350307031130/
050379506001010,33,20,1,0,0,0,0,0,33,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050379506001010/
050399703005030,92,46,0,0,0,0,1,33,59,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050399703005030/
050434903005050,13,23,0,0,0,0,0,2,11,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050434903005050/
050450304032009,401,100,0,2,0,0,2,0,401,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050450304032009/
050450307022044,65,41,0,1,0,0,0,5,60,tract,http://www.prisonersofthecensus.org/data/2010blocks/050450307022044/
050450309003016,90,33,0,0,0,0,0,5,85,tract,http://www.prisonersofthecensus.org/data/2010blocks/050450309003016/
050495502005054,7,0,0,0,0,0,0,0,7,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050495502005054/
050510108003009,146,72,0,0,0,2,0,6,142,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050510108003009/
050510119004095,29,0,0,0,0,0,0,0,29,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050510119004095/
050534704001016,35,22,0,0,0,6,0,16,26,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050534704001016/
050554804001000,127,5,0,0,0,0,0,4,123,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050554804001000/
050574805003003,23,27,0,0,0,1,0,2,22,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050574805003003/
050590205002044,696,388,0,8,0,0,0,34,662,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050590205002044/
050634906002025,80,11,0,0,0,0,0,6,74,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050634906002025/
050659602001211,25,3,0,0,0,0,0,0,25,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050659602001211/
050659603002104,417,146,0,2,0,7,2,27,398,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050659603002104/
050674802004018,40,12,0,0,0,0,0,0,40,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050674802004018/
050674804001056,1084,596,33,5,1,33,25,70,1059,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050674804001056/
050690001021010,202,321,0,1,0,0,5,4,198,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/050690001021010/
050690001021011,473,305,0,4,0,2,3,25,453,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/050690001021011/
050690023003026,66,38,0,0,0,4,1,9,62,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050690023003026/
050690010003027,58,199,0,0,0,0,0,4,54,tract,http://www.prisonersofthecensus.org/data/2010blocks/050690010003027/
050690021033060,328,250,0,0,0,0,0,6,322,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/050690021033060/
050690021033062,436,411,2,3,0,8,1,22,422,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/050690021033062/
050690021033065,247,60,5,0,0,1,15,10,242,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/050690021033065/
050719521003002,51,4,0,1,0,1,0,5,47,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050719521003002/
050734701001202,14,15,0,0,0,0,0,0,14,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050734701001202/
050754705023056,32,0,0,0,0,0,0,0,32,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050754705023056/
050774703005011,1,6,0,0,0,0,0,0,1,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050774703005011/
050774701001050,790,850,8,6,0,17,8,40,772,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050774701001050/
050799606002047,1366,1830,4,16,1,64,7,110,1331,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050799606002047/
050799605002026,3,13,1,0,0,0,1,0,3,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050799605002026/
050839505001037,3,1,0,0,0,0,0,0,3,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050839505001037/
050839503002057,22,1,0,0,0,0,0,0,22,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050839503002057/
050850205001112,49,12,0,0,0,0,0,4,45,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050850205001112/
050850202042000,3,0,0,0,0,0,0,0,3,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050850202042000/
050899602012033,15,1,0,0,0,0,0,0,15,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050899602012033/
050910204001044,395,195,2,1,0,6,0,10,391,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/050910204001044/
050910204001075,23,29,0,0,0,0,0,6,17,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/050910204001075/
050910205002108,107,126,0,0,0,3,2,17,95,tract,http://www.prisonersofthecensus.org/data/2010blocks/050910205002108/
050930109003011,44,36,1,1,0,0,1,2,43,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/050930109003011/
050930109003085,48,103,0,1,0,0,0,4,45,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/050930109003085/
050930111002037,183,53,2,0,0,1,1,7,179,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050930111002037/
050959501004000,2,1,0,0,0,0,0,1,1,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050959501004000/
050959502001156,5,14,0,0,0,0,0,1,5,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050959502001156/
050979530003028,8,0,0,0,0,0,0,2,6,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050979530003028/
050990902001034,8,5,0,0,0,0,0,0,8,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/050990902001034/
051039506003014,11,39,0,0,0,0,0,1,10,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/051039506003014/
051074804003010,18,47,0,0,0,0,0,0,18,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/051074804003010/
051099535003117,28,27,0,0,0,0,1,1,27,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/051099535003117/
051114905004012,64,22,0,0,0,1,0,1,64,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/051114905004012/
051139502005011,20,0,1,0,0,0,0,0,20,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/051139502005011/
051159513003022,147,15,1,2,0,5,1,17,136,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/051159513003022/
051174601003026,11,5,0,0,0,0,0,3,8,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/051174601003026/
051190012001065,319,698,0,2,1,5,1,34,292,tract,http://www.prisonersofthecensus.org/data/2010blocks/051190012001065/
051190021021000,37,44,0,0,0,1,0,2,36,tract,http://www.prisonersofthecensus.org/data/2010blocks/051190021021000/
051190024061044,20,15,1,0,0,0,0,0,20,tract,http://www.prisonersofthecensus.org/data/2010blocks/051190024061044/
051190040052021,539,518,6,6,2,24,13,66,509,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/051190040052021/
051190035003044,2,0,0,0,0,0,0,0,2,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/051190035003044/
051219603021015,30,1,0,0,0,0,1,0,30,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/051219603021015/
051239606001000,1615,1706,77,33,5,270,108,771,1242,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/051239606001000/
051239606005019,25,64,0,0,0,1,1,2,24,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/051239606005019/
051250106004000,146,27,0,0,0,0,0,4,142,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/051250106004000/
051250105033053,138,110,0,0,0,0,0,4,134,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/051250105033053/
051299702002075,11,0,0,0,0,0,0,2,9,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/051299702002075/
051310003002088,312,68,6,11,0,20,0,58,274,tract,http://www.prisonersofthecensus.org/data/2010blocks/051310003002088/
051330803002046,1,0,0,0,0,3,0,3,1,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/051330803002046/
051330803003000,19,2,0,0,0,3,1,8,15,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/051330803003000/
051354703001068,21,3,0,0,0,0,1,0,21,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/051354703001068/
051379502023034,24,0,0,0,0,0,0,0,24,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/051379502023034/
051399510002010,68,117,0,0,0,0,1,3,65,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/051399510002010/
051414603023058,49,0,0,1,0,0,0,8,41,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/051414603023058/
051430111012054,425,72,1,2,0,11,1,103,332,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/051430111012054/
051430113006022,92,3,2,0,0,2,0,2,92,tract,http://www.prisonersofthecensus.org/data/2010blocks/051430113006022/
051430112001028,48,4,0,1,0,1,0,5,44,tract,http://www.prisonersofthecensus.org/data/2010blocks/051430112001028/
051474902002035,4,4,0,0,0,0,0,0,4,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/051474902002035/
051499525002033,10,1,0,2,0,0,0,0,10,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/051499525002033/
060014227002006,12,0,0,2,0,0,1,4,8,tract,http://www.prisonersofthecensus.org/data/2010blocks/060014227002006/
060014231001000,37,45,0,22,2,0,0,16,22,tract,http://www.prisonersofthecensus.org/data/2010blocks/060014231001000/
060014501021012,711,143,90,62,30,191,118,732,276,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/060014501021012/
060014501022000,1173,2449,9,106,105,474,8,972,718,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/060014501022000/
060014010005005,0,3,0,0,0,0,0,0,0,tract,http://www.prisonersofthecensus.org/data/2010blocks/060014010005005/
060014031001028,205,452,1,21,3,118,1,238,88,tract,http://www.prisonersofthecensus.org/data/2010blocks/060014031001028/
060014036002000,42,27,0,1,1,0,1,16,27,tract,http://www.prisonersofthecensus.org/data/2010blocks/060014036002000/
060014062014000,7,38,1,0,0,1,0,4,4,tract,http://www.prisonersofthecensus.org/data/2010blocks/060014062014000/
060050003012025,2473,700,73,51,14,461,42,1280,1628,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/060050003012025/
060050004012027,68,4,8,6,1,6,0,11,67,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/060050004012027/
060050004022023,24,19,1,1,1,15,1,37,4,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/060050004022023/
060070025003000,438,46,14,19,0,38,2,118,359,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/060070025003000/
060090001223066,40,28,0,3,0,26,1,24,36,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/060090001223066/
060090003004020,67,1,2,0,0,4,0,5,66,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/060090003004020/
060110002005038,42,1,2,0,0,0,0,30,14,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/060110002005038/
060133141043000,49,32,0,2,0,1,0,20,32,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/060133141043000/
060133131031024,0,0,0,1,1,0,0,0,0,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/060133131031024/
060133160001028,278,213,1,12,6,70,9,155,203,tract,http://www.prisonersofthecensus.org/data/2010blocks/060133160001028/
060133551121110,35,24,0,6,0,0,1,9,28,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/060133551121110/
060133922002024,268,289,0,20,1,126,9,181,214,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/060133922002024/
060150001011057,68,5,19,0,1,5,1,14,61,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/060150001011057/
060150002013063,1890,869,32,15,0,534,27,1835,517,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/060150002013063/
060150002031298,69,11,1,1,0,15,4,32,55,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/060150002031298/
060170306022073,74,36,0,1,0,3,0,40,34,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/060170306022073/
060170312003029,179,34,3,1,0,2,3,30,152,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/060170312003029/
060170302002016,77,3,7,1,1,13,5,28,69,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/060170302002016/
060190079011000,659,224,13,7,3,36,3,142,558,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/060190079011000/
060190080001000,271,96,9,30,2,58,12,211,135,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/060190080001000/
060190079011001,2646,1291,62,33,6,625,44,1942,1325,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/060190079011001/
060190001001020,1803,406,18,111,0,3,3,1374,435,tract,http://www.prisonersofthecensus.org/data/2010blocks/060190001001020/
060190007002030,16,6,2,3,0,1,3,8,12,tract_part,http://www.prisonersofthecensus.org/data/2010blocks/060190007002030/
060190020001012,30,7,5,0,0,2,3,17,20,institutionalized,http://www.prisonersofthecensus.org/data/2010blocks/060190020001012/
